contract_id,instr,code,exchange,product_type,contract_unit,price_tick,upper_limit_price,lower_limit_price,long_margin_rate,short_margin_rate,max_limit_order_volume,min_limit_order_volume,max_market_order_volume,min_market_order_volume,list_date,expire_date,underlying_type,underlying_symbol,exercise_date,exercise_price
991,OPT_CZCE_FG-202502-C-1760,FG502C1760,CZCE,Options,20,0.5,121.5,0.5,0,0,100,1,2,1,,2025-01-13,Futures,FUT_CZCE_FG-202502,2025-01-13,1760
992,OPT_CZCE_FG-202502-C-1780,FG502C1780,CZCE,Options,20,0.5,121,0.5,0,0,100,1,2,1,,2025-01-13,Futures,FUT_CZCE_FG-202502,2025-01-13,1780
993,OPT_CZCE_FG-202502-C-1800,FG502C1800,CZCE,Options,20,0.5,121,0.5,0,0,100,1,2,1,,2025-01-13,Futures,FUT_CZCE_FG-202502,2025-01-13,1800
994,OPT_CZCE_FG-202502-C-1820,FG502C1820,CZCE,Options,20,0.5,121,0.5,0,0,100,1,2,1,,2025-01-13,Futures,FUT_CZCE_FG-202502,2025-01-13,1820
995,OPT_CZCE_FG-202502-C-1840,FG502C1840,CZCE,Options,20,0.5,120.5,0.5,0,0,100,1,2,1,,2025-01-13,Futures,FUT_CZCE_FG-202502,2025-01-13,1840
996,OPT_CZCE_FG-202502-C-1860,FG502C1860,CZCE,Options,20,0.5,120.5,0.5,0,0,100,1,2,1,,2025-01-13,Futures,FUT_CZCE_FG-202502,2025-01-13,1860
997,OPT_CZCE_FG-202502-P-1000,FG502P1000,CZCE,Options,20,0.5,140,0.5,0,0,100,1,2,1,,2025-01-13,Futures,FUT_CZCE_FG-202502,2025-01-13,1000
998,OPT_CZCE_FG-202502-P-1020,FG502P1020,CZCE,Options,20,0.5,144.5,0.5,0,0,100,1,2,1,,2025-01-13,Futures,FUT_CZCE_FG-202502,2025-01-13,1020
999,OPT_CZCE_FG-202502-P-1040,FG502P1040,CZCE,Options,20,0.5,148.5,0.5,0,0,100,1,2,1,,2025-01-13,Futures,FUT_CZCE_FG-202502,2025-01-13,1040
1000,OPT_CZCE_FG-202502-P-1060,FG502P1060,CZCE,Options,20,0.5,153,0.5,0,0,100,1,2,1,,2025-01-13,Futures,FUT_CZCE_FG-202502,2025-01-13,1060
1001,OPT_CZCE_FG-202502-P-1080,FG502P1080,CZCE,Options,20,0.5,158.5,0.5,0,0,100,1,2,1,,2025-01-13,Futures,FUT_CZCE_FG-202502,2025-01-13,1080
1002,OPT_CZCE_FG-202502-P-1100,FG502P1100,CZCE,Options,20,0.5,164,0.5,0,0,100,1,2,1,,2025-01-13,Futures,FUT_CZCE_FG-202502,2025-01-13,1100
1003,OPT_CZCE_FG-202502-P-1120,FG502P1120,CZCE,Options,20,0.5,170.5,0.5,0,0,100,1,2,1,,2025-01-13,Futures,FUT_CZCE_FG-202502,2025-01-13,1120
1004,OPT_CZCE_FG-202502-P-1140,FG502P1140,CZCE,Options,20,0.5,177.5,0.5,0,0,100,1,2,1,,2025-01-13,Futures,FUT_CZCE_FG-202502,2025-01-13,1140
1005,OPT_CZCE_FG-202502-P-1160,FG502P1160,CZCE,Options,20,0.5,185.5,0.5,0,0,100,1,2,1,,2025-01-13,Futures,FUT_CZCE_FG-202502,2025-01-13,1160
1006,OPT_CZCE_FG-202502-P-1180,FG502P1180,CZCE,Options,20,0.5,194,0.5,0,0,100,1,2,1,,2025-01-13,Futures,FUT_CZCE_FG-202502,2025-01-13,1180
1007,OPT_CZCE_FG-202502-P-1200,FG502P1200,CZCE,Options,20,0.5,203.5,0.5,0,0,100,1,2,1,,2025-01-13,Futures,FUT_CZCE_FG-202502,2025-01-13,1200
1008,OPT_CZCE_FG-202502-P-1220,FG502P1220,CZCE,Options,20,0.5,215.5,0.5,0,0,100,1,2,1,,2025-01-13,Futures,FUT_CZCE_FG-202502,2025-01-13,1220
1009,OPT_CZCE_FG-202502-P-1240,FG502P1240,CZCE,Options,20,0.5,228.5,0.5,0,0,100,1,2,1,,2025-01-13,Futures,FUT_CZCE_FG-202502,2025-01-13,1240
1010,OPT_CZCE_FG-202502-P-1260,FG502P1260,CZCE,Options,20,0.5,242,4,0,0,100,1,2,1,,2025-01-13,Futures,FUT_CZCE_FG-202502,2025-01-13,1260
1011,OPT_CZCE_FG-202502-P-1280,FG502P1280,CZCE,Options,20,0.5,256,18,0,0,100,1,2,1,,2025-01-13,Futures,FUT_CZCE_FG-202502,2025-01-13,1280
1012,OPT_CZCE_FG-202502-P-1300,FG502P1300,CZCE,Options,20,0.5,271,33,0,0,100,1,2,1,,2025-01-13,Futures,FUT_CZCE_FG-202502,2025-01-13,1300
1013,OPT_CZCE_FG-202502-P-1320,FG502P1320,CZCE,Options,20,0.5,286,48,0,0,100,1,2,1,,2025-01-13,Futures,FUT_CZCE_FG-202502,2025-01-13,1320
1014,OPT_CZCE_FG-202502-P-1340,FG502P1340,CZCE,Options,20,0.5,302,64,0,0,100,1,2,1,,2025-01-13,Futures,FUT_CZCE_FG-202502,2025-01-13,1340
1015,OPT_CZCE_FG-202502-P-1360,FG502P1360,CZCE,Options,20,0.5,318,80,0,0,100,1,2,1,,2025-01-13,Futures,FUT_CZCE_FG-202502,2025-01-13,1360
1016,OPT_CZCE_FG-202502-P-1380,FG502P1380,CZCE,Options,20,0.5,335,97,0,0,100,1,2,1,,2025-01-13,Futures,FUT_CZCE_FG-202502,2025-01-13,1380
1017,OPT_CZCE_FG-202502-P-1400,FG502P1400,CZCE,Options,20,0.5,352,114,0,0,100,1,2,1,,2025-01-13,Futures,FUT_CZCE_FG-202502,2025-01-13,1400
1018,OPT_CZCE_FG-202502-P-1420,FG502P1420,CZCE,Options,20,0.5,369,131,0,0,100,1,2,1,,2025-01-13,Futures,FUT_CZCE_FG-202502,2025-01-13,1420
1019,OPT_CZCE_FG-202502-P-1440,FG502P1440,CZCE,Options,20,0.5,387,149,0,0,100,1,2,1,,2025-01-13,Futures,FUT_CZCE_FG-202502,2025-01-13,1440
1020,OPT_CZCE_FG-202502-P-1460,FG502P1460,CZCE,Options,20,0.5,405,167,0,0,100,1,2,1,,2025-01-13,Futures,FUT_CZCE_FG-202502,2025-01-13,1460
1021,OPT_CZCE_FG-202502-P-1480,FG502P1480,CZCE,Options,20,0.5,422.5,184.5,0,0,100,1,2,1,,2025-01-13,Futures,FUT_CZCE_FG-202502,2025-01-13,1480
1022,OPT_CZCE_FG-202502-P-1500,FG502P1500,CZCE,Options,20,0.5,441,203,0,0,100,1,2,1,,2025-01-13,Futures,FUT_CZCE_FG-202502,2025-01-13,1500
1023,OPT_CZCE_FG-202502-P-1520,FG502P1520,CZCE,Options,20,0.5,460,222,0,0,100,1,2,1,,2025-01-13,Futures,FUT_CZCE_FG-202502,2025-01-13,1520
1024,OPT_CZCE_FG-202502-P-1540,FG502P1540,CZCE,Options,20,0.5,478.5,240.5,0,0,100,1,2,1,,2025-01-13,Futures,FUT_CZCE_FG-202502,2025-01-13,1540
1025,OPT_CZCE_FG-202502-P-1560,FG502P1560,CZCE,Options,20,0.5,497.5,259.5,0,0,100,1,2,1,,2025-01-13,Futures,FUT_CZCE_FG-202502,2025-01-13,1560
1026,OPT_CZCE_FG-202502-P-1580,FG502P1580,CZCE,Options,20,0.5,516.5,278.5,0,0,100,1,2,1,,2025-01-13,Futures,FUT_CZCE_FG-202502,2025-01-13,1580
1027,OPT_CZCE_FG-202502-P-1600,FG502P1600,CZCE,Options,20,0.5,535.5,297.5,0,0,100,1,2,1,,2025-01-13,Futures,FUT_CZCE_FG-202502,2025-01-13,1600
1028,OPT_CZCE_FG-202502-P-1620,FG502P1620,CZCE,Options,20,0.5,554.5,316.5,0,0,100,1,2,1,,2025-01-13,Futures,FUT_CZCE_FG-202502,2025-01-13,1620
1029,OPT_CZCE_FG-202502-P-1640,FG502P1640,CZCE,Options,20,0.5,574,336,0,0,100,1,2,1,,2025-01-13,Futures,FUT_CZCE_FG-202502,2025-01-13,1640
1030,OPT_CZCE_FG-202502-P-1660,FG502P1660,CZCE,Options,20,0.5,593.5,355.5,0,0,100,1,2,1,,2025-01-13,Futures,FUT_CZCE_FG-202502,2025-01-13,1660
1031,OPT_CZCE_FG-202502-P-1680,FG502P1680,CZCE,Options,20,0.5,613,375,0,0,100,1,2,1,,2025-01-13,Futures,FUT_CZCE_FG-202502,2025-01-13,1680
1032,OPT_CZCE_FG-202502-P-1700,FG502P1700,CZCE,Options,20,0.5,632.5,394.5,0,0,100,1,2,1,,2025-01-13,Futures,FUT_CZCE_FG-202502,2025-01-13,1700
1033,OPT_CZCE_FG-202502-P-1720,FG502P1720,CZCE,Options,20,0.5,652,414,0,0,100,1,2,1,,2025-01-13,Futures,FUT_CZCE_FG-202502,2025-01-13,1720
1034,OPT_CZCE_FG-202502-P-1740,FG502P1740,CZCE,Options,20,0.5,672,434,0,0,100,1,2,1,,2025-01-13,Futures,FUT_CZCE_FG-202502,2025-01-13,1740
1035,OPT_CZCE_FG-202502-P-1760,FG502P1760,CZCE,Options,20,0.5,691.5,453.5,0,0,100,1,2,1,,2025-01-13,Futures,FUT_CZCE_FG-202502,2025-01-13,1760
1036,OPT_CZCE_FG-202502-P-1780,FG502P1780,CZCE,Options,20,0.5,711.5,473.5,0,0,100,1,2,1,,2025-01-13,Futures,FUT_CZCE_FG-202502,2025-01-13,1780
1037,OPT_CZCE_FG-202502-P-1800,FG502P1800,CZCE,Options,20,0.5,731,493,0,0,100,1,2,1,,2025-01-13,Futures,FUT_CZCE_FG-202502,2025-01-13,1800
1038,OPT_CZCE_FG-202502-P-1820,FG502P1820,CZCE,Options,20,0.5,751,513,0,0,100,1,2,1,,2025-01-13,Futures,FUT_CZCE_FG-202502,2025-01-13,1820
1039,OPT_CZCE_FG-202502-P-1840,FG502P1840,CZCE,Options,20,0.5,771,533,0,0,100,1,2,1,,2025-01-13,Futures,FUT_CZCE_FG-202502,2025-01-13,1840
1040,OPT_CZCE_FG-202502-P-1860,FG502P1860,CZCE,Options,20,0.5,791,553,0,0,100,1,2,1,,2025-01-13,Futures,FUT_CZCE_FG-202502,2025-01-13,1860
1041,FUT_CZCE_FG-202503,FG503,CZCE,Futures,20,1,1313,1073,0.12,0.12,1000,1,200,1,,2025-03-14,Unknown,,,0
1042,OPT_CZCE_FG-202503-C-1000,FG503C1000,CZCE,Options,20,0.5,334,94,0,0,100,1,2,1,,2025-02-12,Futures,FUT_CZCE_FG-202503,2025-02-12,1000
1043,OPT_CZCE_FG-202503-C-1020,FG503C1020,CZCE,Options,20,0.5,318.5,78.5,0,0,100,1,2,1,,2025-02-12,Futures,FUT_CZCE_FG-202503,2025-02-12,1020
1044,OPT_CZCE_FG-202503-C-1040,FG503C1040,CZCE,Options,20,0.5,304.5,64.5,0,0,100,1,2,1,,2025-02-12,Futures,FUT_CZCE_FG-202503,2025-02-12,1040
1045,OPT_CZCE_FG-202503-C-1060,FG503C1060,CZCE,Options,20,0.5,287,47,0,0,100,1,2,1,,2025-02-12,Futures,FUT_CZCE_FG-202503,2025-02-12,1060
1046,OPT_CZCE_FG-202503-C-1080,FG503C1080,CZCE,Options,20,0.5,270.5,30.5,0,0,100,1,2,1,,2025-02-12,Futures,FUT_CZCE_FG-202503,2025-02-12,1080
1047,OPT_CZCE_FG-202503-C-1100,FG503C1100,CZCE,Options,20,0.5,254.5,14.5,0,0,100,1,2,1,,2025-02-12,Futures,FUT_CZCE_FG-202503,2025-02-12,1100
1048,OPT_CZCE_FG-202503-C-1120,FG503C1120,CZCE,Options,20,0.5,241.5,1.5,0,0,100,1,2,1,,2025-02-12,Futures,FUT_CZCE_FG-202503,2025-02-12,1120
1049,OPT_CZCE_FG-202503-C-1140,FG503C1140,CZCE,Options,20,0.5,230,0.5,0,0,100,1,2,1,,2025-02-12,Futures,FUT_CZCE_FG-202503,2025-02-12,1140
1050,OPT_CZCE_FG-202503-C-1160,FG503C1160,CZCE,Options,20,0.5,219.5,0.5,0,0,100,1,2,1,,2025-02-12,Futures,FUT_CZCE_FG-202503,2025-02-12,1160
1051,OPT_CZCE_FG-202503-C-1180,FG503C1180,CZCE,Options,20,0.5,210,0.5,0,0,100,1,2,1,,2025-02-12,Futures,FUT_CZCE_FG-202503,2025-02-12,1180
1052,OPT_CZCE_FG-202503-C-1200,FG503C1200,CZCE,Options,20,0.5,201,0.5,0,0,100,1,2,1,,2025-02-12,Futures,FUT_CZCE_FG-202503,2025-02-12,1200
1053,OPT_CZCE_FG-202503-C-1220,FG503C1220,CZCE,Options,20,0.5,193,0.5,0,0,100,1,2,1,,2025-02-12,Futures,FUT_CZCE_FG-202503,2025-02-12,1220
1054,OPT_CZCE_FG-202503-C-1240,FG503C1240,CZCE,Options,20,0.5,185.5,0.5,0,0,100,1,2,1,,2025-02-12,Futures,FUT_CZCE_FG-202503,2025-02-12,1240
1055,OPT_CZCE_FG-202503-C-1260,FG503C1260,CZCE,Options,20,0.5,179,0.5,0,0,100,1,2,1,,2025-02-12,Futures,FUT_CZCE_FG-202503,2025-02-12,1260
1056,OPT_CZCE_FG-202503-C-1280,FG503C1280,CZCE,Options,20,0.5,172.5,0.5,0,0,100,1,2,1,,2025-02-12,Futures,FUT_CZCE_FG-202503,2025-02-12,1280
1057,OPT_CZCE_FG-202503-C-1300,FG503C1300,CZCE,Options,20,0.5,167,0.5,0,0,100,1,2,1,,2025-02-12,Futures,FUT_CZCE_FG-202503,2025-02-12,1300
1058,OPT_CZCE_FG-202503-C-1320,FG503C1320,CZCE,Options,20,0.5,162,0.5,0,0,100,1,2,1,,2025-02-12,Futures,FUT_CZCE_FG-202503,2025-02-12,1320
1059,OPT_CZCE_FG-202503-C-1340,FG503C1340,CZCE,Options,20,0.5,157.5,0.5,0,0,100,1,2,1,,2025-02-12,Futures,FUT_CZCE_FG-202503,2025-02-12,1340
1060,OPT_CZCE_FG-202503-C-1360,FG503C1360,CZCE,Options,20,0.5,153.5,0.5,0,0,100,1,2,1,,2025-02-12,Futures,FUT_CZCE_FG-202503,2025-02-12,1360
1061,OPT_CZCE_FG-202503-C-1380,FG503C1380,CZCE,Options,20,0.5,149.5,0.5,0,0,100,1,2,1,,2025-02-12,Futures,FUT_CZCE_FG-202503,2025-02-12,1380
1062,OPT_CZCE_FG-202503-C-1400,FG503C1400,CZCE,Options,20,0.5,146.5,0.5,0,0,100,1,2,1,,2025-02-12,Futures,FUT_CZCE_FG-202503,2025-02-12,1400
1063,OPT_CZCE_FG-202503-C-1420,FG503C1420,CZCE,Options,20,0.5,143.5,0.5,0,0,100,1,2,1,,2025-02-12,Futures,FUT_CZCE_FG-202503,2025-02-12,1420
1064,OPT_CZCE_FG-202503-C-1440,FG503C1440,CZCE,Options,20,0.5,141,0.5,0,0,100,1,2,1,,2025-02-12,Futures,FUT_CZCE_FG-202503,2025-02-12,1440
1065,OPT_CZCE_FG-202503-C-1460,FG503C1460,CZCE,Options,20,0.5,138.5,0.5,0,0,100,1,2,1,,2025-02-12,Futures,FUT_CZCE_FG-202503,2025-02-12,1460
1066,OPT_CZCE_FG-202503-C-1480,FG503C1480,CZCE,Options,20,0.5,136.5,0.5,0,0,100,1,2,1,,2025-02-12,Futures,FUT_CZCE_FG-202503,2025-02-12,1480
1067,OPT_CZCE_FG-202503-C-1500,FG503C1500,CZCE,Options,20,0.5,134.5,0.5,0,0,100,1,2,1,,2025-02-12,Futures,FUT_CZCE_FG-202503,2025-02-12,1500
1068,OPT_CZCE_FG-202503-C-1520,FG503C1520,CZCE,Options,20,0.5,133,0.5,0,0,100,1,2,1,,2025-02-12,Futures,FUT_CZCE_FG-202503,2025-02-12,1520
1069,OPT_CZCE_FG-202503-C-1540,FG503C1540,CZCE,Options,20,0.5,131.5,0.5,0,0,100,1,2,1,,2025-02-12,Futures,FUT_CZCE_FG-202503,2025-02-12,1540
1070,OPT_CZCE_FG-202503-C-1560,FG503C1560,CZCE,Options,20,0.5,130,0.5,0,0,100,1,2,1,,2025-02-12,Futures,FUT_CZCE_FG-202503,2025-02-12,1560
1071,OPT_CZCE_FG-202503-C-1580,FG503C1580,CZCE,Options,20,0.5,129,0.5,0,0,100,1,2,1,,2025-02-12,Futures,FUT_CZCE_FG-202503,2025-02-12,1580
1072,OPT_CZCE_FG-202503-C-1600,FG503C1600,CZCE,Options,20,0.5,128,0.5,0,0,100,1,2,1,,2025-02-12,Futures,FUT_CZCE_FG-202503,2025-02-12,1600
1073,OPT_CZCE_FG-202503-C-1620,FG503C1620,CZCE,Options,20,0.5,127,0.5,0,0,100,1,2,1,,2025-02-12,Futures,FUT_CZCE_FG-202503,2025-02-12,1620
1074,OPT_CZCE_FG-202503-C-1640,FG503C1640,CZCE,Options,20,0.5,126,0.5,0,0,100,1,2,1,,2025-02-12,Futures,FUT_CZCE_FG-202503,2025-02-12,1640
1075,OPT_CZCE_FG-202503-C-1660,FG503C1660,CZCE,Options,20,0.5,125.5,0.5,0,0,100,1,2,1,,2025-02-12,Futures,FUT_CZCE_FG-202503,2025-02-12,1660
1076,OPT_CZCE_FG-202503-C-1680,FG503C1680,CZCE,Options,20,0.5,125,0.5,0,0,100,1,2,1,,2025-02-12,Futures,FUT_CZCE_FG-202503,2025-02-12,1680
1077,OPT_CZCE_FG-202503-C-1700,FG503C1700,CZCE,Options,20,0.5,124.5,0.5,0,0,100,1,2,1,,2025-02-12,Futures,FUT_CZCE_FG-202503,2025-02-12,1700
1078,OPT_CZCE_FG-202503-C-1720,FG503C1720,CZCE,Options,20,0.5,124,0.5,0,0,100,1,2,1,,2025-02-12,Futures,FUT_CZCE_FG-202503,2025-02-12,1720
1079,OPT_CZCE_FG-202503-C-1740,FG503C1740,CZCE,Options,20,0.5,123.5,0.5,0,0,100,1,2,1,,2025-02-12,Futures,FUT_CZCE_FG-202503,2025-02-12,1740
1080,OPT_CZCE_FG-202503-C-1760,FG503C1760,CZCE,Options,20,0.5,123,0.5,0,0,100,1,2,1,,2025-02-12,Futures,FUT_CZCE_FG-202503,2025-02-12,1760
1081,OPT_CZCE_FG-202503-C-1780,FG503C1780,CZCE,Options,20,0.5,122.5,0.5,0,0,100,1,2,1,,2025-02-12,Futures,FUT_CZCE_FG-202503,2025-02-12,1780
1082,OPT_CZCE_FG-202503-C-1800,FG503C1800,CZCE,Options,20,0.5,122.5,0.5,0,0,100,1,2,1,,2025-02-12,Futures,FUT_CZCE_FG-202503,2025-02-12,1800
1083,OPT_CZCE_FG-202503-C-1820,FG503C1820,CZCE,Options,20,0.5,122,0.5,0,0,100,1,2,1,,2025-02-12,Futures,FUT_CZCE_FG-202503,2025-02-12,1820
1084,OPT_CZCE_FG-202503-C-1840,FG503C1840,CZCE,Options,20,0.5,122,0.5,0,0,100,1,2,1,,2025-02-12,Futures,FUT_CZCE_FG-202503,2025-02-12,1840
1085,OPT_CZCE_FG-202503-C-1860,FG503C1860,CZCE,Options,20,0.5,121.5,0.5,0,0,100,1,2,1,,2025-02-12,Futures,FUT_CZCE_FG-202503,2025-02-12,1860
1086,OPT_CZCE_FG-202503-P-1000,FG503P1000,CZCE,Options,20,0.5,143,0.5,0,0,100,1,2,1,,2025-02-12,Futures,FUT_CZCE_FG-202503,2025-02-12,1000
1087,OPT_CZCE_FG-202503-P-1020,FG503P1020,CZCE,Options,20,0.5,147.5,0.5,0,0,100,1,2,1,,2025-02-12,Futures,FUT_CZCE_FG-202503,2025-02-12,1020
1088,OPT_CZCE_FG-202503-P-1040,FG503P1040,CZCE,Options,20,0.5,153,0.5,0,0,100,1,2,1,,2025-02-12,Futures,FUT_CZCE_FG-202503,2025-02-12,1040
1089,OPT_CZCE_FG-202503-P-1060,FG503P1060,CZCE,Options,20,0.5,155,0.5,0,0,100,1,2,1,,2025-02-12,Futures,FUT_CZCE_FG-202503,2025-02-12,1060
1090,OPT_CZCE_FG-202503-P-1080,FG503P1080,CZCE,Options,20,0.5,158.5,0.5,0,0,100,1,2,1,,2025-02-12,Futures,FUT_CZCE_FG-202503,2025-02-12,1080
1091,OPT_CZCE_FG-202503-P-1100,FG503P1100,CZCE,Options,20,0.5,162.5,0.5,0,0,100,1,2,1,,2025-02-12,Futures,FUT_CZCE_FG-202503,2025-02-12,1100
1092,OPT_CZCE_FG-202503-P-1120,FG503P1120,CZCE,Options,20,0.5,169,0.5,0,0,100,1,2,1,,2025-02-12,Futures,FUT_CZCE_FG-202503,2025-02-12,1120
1093,OPT_CZCE_FG-202503-P-1140,FG503P1140,CZCE,Options,20,0.5,177.5,0.5,0,0,100,1,2,1,,2025-02-12,Futures,FUT_CZCE_FG-202503,2025-02-12,1140
1094,OPT_CZCE_FG-202503-P-1160,FG503P1160,CZCE,Options,20,0.5,186.5,0.5,0,0,100,1,2,1,,2025-02-12,Futures,FUT_CZCE_FG-202503,2025-02-12,1160
1095,OPT_CZCE_FG-202503-P-1180,FG503P1180,CZCE,Options,20,0.5,197,0.5,0,0,100,1,2,1,,2025-02-12,Futures,FUT_CZCE_FG-202503,2025-02-12,1180
1096,OPT_CZCE_FG-202503-P-1200,FG503P1200,CZCE,Options,20,0.5,208,0.5,0,0,100,1,2,1,,2025-02-12,Futures,FUT_CZCE_FG-202503,2025-02-12,1200
1097,OPT_CZCE_FG-202503-P-1220,FG503P1220,CZCE,Options,20,0.5,219.5,0.5,0,0,100,1,2,1,,2025-02-12,Futures,FUT_CZCE_FG-202503,2025-02-12,1220
1098,OPT_CZCE_FG-202503-P-1240,FG503P1240,CZCE,Options,20,0.5,232,0.5,0,0,100,1,2,1,,2025-02-12,Futures,FUT_CZCE_FG-202503,2025-02-12,1240
1099,OPT_CZCE_FG-202503-P-1260,FG503P1260,CZCE,Options,20,0.5,245,5,0,0,100,1,2,1,,2025-02-12,Futures,FUT_CZCE_FG-202503,2025-02-12,1260
1100,OPT_CZCE_FG-202503-P-1280,FG503P1280,CZCE,Options,20,0.5,258.5,18.5,0,0,100,1,2,1,,2025-02-12,Futures,FUT_CZCE_FG-202503,2025-02-12,1280
1101,OPT_CZCE_FG-202503-P-1300,FG503P1300,CZCE,Options,20,0.5,273,33,0,0,100,1,2,1,,2025-02-12,Futures,FUT_CZCE_FG-202503,2025-02-12,1300
1102,OPT_CZCE_FG-202503-P-1320,FG503P1320,CZCE,Options,20,0.5,288,48,0,0,100,1,2,1,,2025-02-12,Futures,FUT_CZCE_FG-202503,2025-02-12,1320
1103,OPT_CZCE_FG-202503-P-1340,FG503P1340,CZCE,Options,20,0.5,303,63,0,0,100,1,2,1,,2025-02-12,Futures,FUT_CZCE_FG-202503,2025-02-12,1340
1104,OPT_CZCE_FG-202503-P-1360,FG503P1360,CZCE,Options,20,0.5,319,79,0,0,100,1,2,1,,2025-02-12,Futures,FUT_CZCE_FG-202503,2025-02-12,1360
1105,OPT_CZCE_FG-202503-P-1380,FG503P1380,CZCE,Options,20,0.5,335,95,0,0,100,1,2,1,,2025-02-12,Futures,FUT_CZCE_FG-202503,2025-02-12,1380
1106,OPT_CZCE_FG-202503-P-1400,FG503P1400,CZCE,Options,20,0.5,351.5,111.5,0,0,100,1,2,1,,2025-02-12,Futures,FUT_CZCE_FG-202503,2025-02-12,1400
1107,OPT_CZCE_FG-202503-P-1420,FG503P1420,CZCE,Options,20,0.5,368.5,128.5,0,0,100,1,2,1,,2025-02-12,Futures,FUT_CZCE_FG-202503,2025-02-12,1420
1108,OPT_CZCE_FG-202503-P-1440,FG503P1440,CZCE,Options,20,0.5,385.5,145.5,0,0,100,1,2,1,,2025-02-12,Futures,FUT_CZCE_FG-202503,2025-02-12,1440
1109,OPT_CZCE_FG-202503-P-1460,FG503P1460,CZCE,Options,20,0.5,403.5,163.5,0,0,100,1,2,1,,2025-02-12,Futures,FUT_CZCE_FG-202503,2025-02-12,1460
1110,OPT_CZCE_FG-202503-P-1480,FG503P1480,CZCE,Options,20,0.5,421,181,0,0,100,1,2,1,,2025-02-12,Futures,FUT_CZCE_FG-202503,2025-02-12,1480
1111,OPT_CZCE_FG-202503-P-1500,FG503P1500,CZCE,Options,20,0.5,439,199,0,0,100,1,2,1,,2025-02-12,Futures,FUT_CZCE_FG-202503,2025-02-12,1500
1112,OPT_CZCE_FG-202503-P-1520,FG503P1520,CZCE,Options,20,0.5,457.5,217.5,0,0,100,1,2,1,,2025-02-12,Futures,FUT_CZCE_FG-202503,2025-02-12,1520
1113,OPT_CZCE_FG-202503-P-1540,FG503P1540,CZCE,Options,20,0.5,476,236,0,0,100,1,2,1,,2025-02-12,Futures,FUT_CZCE_FG-202503,2025-02-12,1540
1114,OPT_CZCE_FG-202503-P-1560,FG503P1560,CZCE,Options,20,0.5,494.5,254.5,0,0,100,1,2,1,,2025-02-12,Futures,FUT_CZCE_FG-202503,2025-02-12,1560
1115,OPT_CZCE_FG-202503-P-1580,FG503P1580,CZCE,Options,20,0.5,513,273,0,0,100,1,2,1,,2025-02-12,Futures,FUT_CZCE_FG-202503,2025-02-12,1580
1116,OPT_CZCE_FG-202503-P-1600,FG503P1600,CZCE,Options,20,0.5,532,292,0,0,100,1,2,1,,2025-02-12,Futures,FUT_CZCE_FG-202503,2025-02-12,1600
1117,OPT_CZCE_FG-202503-P-1620,FG503P1620,CZCE,Options,20,0.5,551.5,311.5,0,0,100,1,2,1,,2025-02-12,Futures,FUT_CZCE_FG-202503,2025-02-12,1620
1118,OPT_CZCE_FG-202503-P-1640,FG503P1640,CZCE,Options,20,0.5,570.5,330.5,0,0,100,1,2,1,,2025-02-12,Futures,FUT_CZCE_FG-202503,2025-02-12,1640
1119,OPT_CZCE_FG-202503-P-1660,FG503P1660,CZCE,Options,20,0.5,590,350,0,0,100,1,2,1,,2025-02-12,Futures,FUT_CZCE_FG-202503,2025-02-12,1660
1120,OPT_CZCE_FG-202503-P-1680,FG503P1680,CZCE,Options,20,0.5,609,369,0,0,100,1,2,1,,2025-02-12,Futures,FUT_CZCE_FG-202503,2025-02-12,1680
1121,OPT_CZCE_FG-202503-P-1700,FG503P1700,CZCE,Options,20,0.5,628.5,388.5,0,0,100,1,2,1,,2025-02-12,Futures,FUT_CZCE_FG-202503,2025-02-12,1700
1122,OPT_CZCE_FG-202503-P-1720,FG503P1720,CZCE,Options,20,0.5,648,408,0,0,100,1,2,1,,2025-02-12,Futures,FUT_CZCE_FG-202503,2025-02-12,1720
1123,OPT_CZCE_FG-202503-P-1740,FG503P1740,CZCE,Options,20,0.5,668,428,0,0,100,1,2,1,,2025-02-12,Futures,FUT_CZCE_FG-202503,2025-02-12,1740
1124,OPT_CZCE_FG-202503-P-1760,FG503P1760,CZCE,Options,20,0.5,687.5,447.5,0,0,100,1,2,1,,2025-02-12,Futures,FUT_CZCE_FG-202503,2025-02-12,1760
1125,OPT_CZCE_FG-202503-P-1780,FG503P1780,CZCE,Options,20,0.5,707.5,467.5,0,0,100,1,2,1,,2025-02-12,Futures,FUT_CZCE_FG-202503,2025-02-12,1780
1126,OPT_CZCE_FG-202503-P-1800,FG503P1800,CZCE,Options,20,0.5,727,487,0,0,100,1,2,1,,2025-02-12,Futures,FUT_CZCE_FG-202503,2025-02-12,1800
1127,OPT_CZCE_FG-202503-P-1820,FG503P1820,CZCE,Options,20,0.5,747,507,0,0,100,1,2,1,,2025-02-12,Futures,FUT_CZCE_FG-202503,2025-02-12,1820
1128,OPT_CZCE_FG-202503-P-1840,FG503P1840,CZCE,Options,20,0.5,767,527,0,0,100,1,2,1,,2025-02-12,Futures,FUT_CZCE_FG-202503,2025-02-12,1840
1129,OPT_CZCE_FG-202503-P-1860,FG503P1860,CZCE,Options,20,0.5,787,547,0,0,100,1,2,1,,2025-02-12,Futures,FUT_CZCE_FG-202503,2025-02-12,1860
1130,FUT_CZCE_FG-202504,FG504,CZCE,Futures,20,1,1361,1113,0.12,0.12,1000,1,200,1,,2025-04-14,Unknown,,,0
